,id,id_download_nonleak,sentinel_img_date_nonleak,landsat_img_date_nonleak,date_diff_img_nonleak,date_diff_leak_nonleak,sentinel_cloud_nonleak,landsat_cloud_nonleak,rmse_nonleak
736,39882.0,39882.0,2021-11-20,2021-11-23,3 days,31 days,0.241683,0.4,244.590358494774
737,39861.0,39861.0,2021-11-20,2021-11-23,3 days,30 days,0.241683,0.4,306.9966562717785
738,38725.0,38725.0,2021-11-20,2021-11-23,3 days,30 days,0.241683,0.4,282.10136596664205
739,39916.0,39916.0,2021-11-20,2021-11-23,3 days,30 days,0.241683,0.4,204.08635409674957
740,39953.0,39953.0,2021-11-20,2021-11-23,3 days,26 days,0.241683,0.4,236.96810094993813
741,38697.0,38697.0,2021-11-20,2021-11-23,3 days,23 days,0.241683,0.4,294.97945651210165
742,39912.0,39912.0,2021-11-20,2021-11-23,3 days,23 days,0.241683,0.4,209.55061623778548
743,39871.0,39871.0,2021-11-30,2021-12-02,2 days,32 days,0.299219,0.06,258.4317575972654
744,38617.0,38617.0,2021-11-30,2021-12-02,2 days,29 days,0.299219,0.06,153.01403319243946
745,40000.0,40000.0,2021-11-30,2021-12-02,2 days,29 days,0.299219,0.06,208.49094044043719
746,39930.0,39930.0,2021-11-30,2021-12-02,2 days,26 days,0.299219,0.06,320.2921809129961
747,40064.0,40064.0,2021-11-30,2021-12-02,2 days,26 days,0.299219,0.06,249.3151850874026
748,40169.0,40169.0,2021-11-30,2021-12-02,2 days,25 days,0.299219,0.06,153.01403319243946
749,40095.0,40095.0,2021-11-30,2021-12-02,2 days,18 days,0.299219,0.06,195.59796156242166
750,40052.0,40052.0,2021-11-30,2021-12-02,2 days,18 days,0.299219,0.06,173.05631575287362
751,40122.0,40122.0,2021-11-30,2021-12-02,2 days,14 days,0.299219,0.06,197.96635367461673
752,40162.0,40162.0,2021-11-30,2021-12-02,2 days,13 days,0.299219,0.06,263.26577254216124
753,40075.0,40075.0,2021-11-30,2021-12-02,2 days,13 days,0.299219,0.06,273.49981643369694
754,40076.0,40076.0,2021-11-30,2021-12-02,2 days,13 days,0.299219,0.06,208.70300661475878
755,40273.0,40273.0,2021-12-23,2021-12-25,2 days,31 days,0.12131,0.02,376.6411800295106
756,40073.0,40073.0,2021-12-23,2021-12-25,2 days,31 days,0.12131,0.02,360.8496876048771
757,40107.0,40107.0,2021-12-23,2021-12-25,2 days,30 days,0.12131,0.02,393.1908346913199
758,40069.0,40069.0,2021-12-23,2021-12-25,2 days,29 days,0.12131,0.02,218.01532958429894
759,40118.0,40118.0,2021-12-23,2021-12-25,2 days,30 days,0.12131,0.02,243.63778633742112
760,40230.0,40230.0,2021-12-23,2021-12-25,2 days,27 days,0.12131,0.02,233.71730817098955
761,40307.0,40307.0,2021-12-23,2021-12-25,2 days,28 days,0.12131,0.02,235.5080724309206
762,40001.0,40001.0,2021-12-23,2021-12-25,2 days,24 days,0.12131,0.02,343.4532567083461
763,40243.0,40243.0,2021-12-23,2021-12-25,2 days,23 days,0.12131,0.02,255.59039439199583
764,40290.0,40290.0,2021-12-23,2021-12-25,2 days,21 days,0.12131,0.02,285.9060552532243
765,40396.0,40396.0,2021-12-23,2021-12-25,2 days,10 days,0.12131,0.02,459.7864177345233
766,40250.0,40250.0,2021-12-23,2021-12-25,2 days,8 days,0.12131,0.02,252.21774060340638
767,40460.0,40460.0,2021-12-23,2021-12-25,2 days,8 days,0.12131,0.02,216.3074831152499
768,40458.0,40458.0,2022-01-14,2022-01-19,5 days,28 days,0.201615,4.92,149.30564429280145
769,40361.0,40361.0,2022-01-14,2022-01-19,5 days,29 days,0.201615,4.92,323.69581548003544
770,40402.0,40402.0,2022-01-14,2022-01-19,5 days,25 days,0.201615,4.92,243.81488314264374
771,40355.0,40355.0,2022-01-14,2022-01-19,5 days,24 days,0.201615,4.92,251.05648736888762
772,40421.0,40421.0,2022-01-22,2022-01-26,4 days,30 days,7.129203,0.99,341.13423306085997
773,40466.0,40466.0,2022-01-22,2022-01-26,4 days,30 days,7.129203,0.99,321.4109200798517
774,40454.0,40454.0,2022-01-22,2022-01-26,4 days,26 days,7.129203,0.99,405.82321702587024
775,40443.0,40443.0,2022-01-22,2022-01-26,4 days,25 days,7.129203,0.99,303.5724068782099
776,40422.0,40422.0,2022-01-22,2022-01-26,4 days,24 days,7.129203,0.99,378.2498867248217
777,40463.0,40463.0,2022-01-22,2022-01-26,4 days,23 days,7.129203,0.99,490.130270578971
778,33945.0,33945.0,2022-01-22,2022-01-26,4 days,19 days,7.129203,0.99,262.12799269412284
779,33975.0,33975.0,2022-01-22,2022-01-26,4 days,17 days,7.129203,0.99,304.1880441823782
780,33894.0,33894.0,2022-01-22,2022-01-26,4 days,12 days,7.129203,0.99,219.68801944426195
781,34035.0,34035.0,2022-01-22,2022-01-26,4 days,15 days,7.129203,0.99,287.67660772597156
782,34037.0,34037.0,2022-01-22,2022-01-26,4 days,15 days,7.129203,0.99,319.12105163931034
783,33870.0,33870.0,2022-01-22,2022-01-26,4 days,12 days,7.129203,0.99,287.67660772597156
784,33869.0,33869.0,2022-01-22,2022-01-26,4 days,12 days,7.129203,0.99,314.8707751250453
785,34034.0,34034.0,2022-01-22,2022-01-26,4 days,15 days,7.129203,0.99,166.8570577578511
786,33923.0,33923.0,2022-01-22,2022-01-26,4 days,11 days,7.129203,0.99,745.3240714951429
787,34018.0,34018.0,2022-01-22,2022-01-26,4 days,9 days,7.129203,0.99,171.47567926889283
788,34021.0,34021.0,2022-01-22,2022-01-26,4 days,9 days,7.129203,0.99,317.80702003014864
789,34020.0,34020.0,2022-01-22,2022-01-26,4 days,9 days,7.129203,0.99,317.9526024052456
790,33925.0,33925.0,2022-01-22,2022-01-26,4 days,8 days,7.129203,0.99,325.4929696854117
791,33948.0,33948.0,2022-02-16,2022-02-20,4 days,30 days,5.1e-05,0.22,468.33011928419813
792,34028.0,34028.0,2022-02-16,2022-02-20,4 days,28 days,5.1e-05,0.22,291.7844370745185
793,33965.0,33965.0,2022-02-16,2022-02-20,4 days,26 days,5.1e-05,0.22,175.8172925777321
794,34068.0,34068.0,2022-02-16,2022-02-20,4 days,23 days,5.1e-05,0.22,301.66532838316937
795,33904.0,33904.0,2022-02-16,2022-02-20,4 days,22 days,5.1e-05,0.22,352.4374478166352
796,33995.0,33995.0,2022-02-16,2022-02-20,4 days,21 days,5.1e-05,0.22,401.5634741947147
797,34052.0,34052.0,2022-02-16,2022-02-20,4 days,21 days,5.1e-05,0.22,285.2188320368623
798,34008.0,34008.0,2022-02-16,2022-02-20,4 days,21 days,5.1e-05,0.22,225.67818900322933
799,33920.0,33920.0,2022-02-16,2022-02-20,4 days,21 days,5.1e-05,0.22,462.89317211416426
800,33885.0,33885.0,2022-02-16,2022-02-20,4 days,20 days,5.1e-05,0.22,267.4025500600136
801,34091.0,34091.0,2022-02-16,2022-02-20,4 days,16 days,5.1e-05,0.22,504.34474142301724
802,34128.0,34128.0,2022-02-16,2022-02-20,4 days,16 days,5.1e-05,0.22,209.18171920127264
803,34154.0,34154.0,2022-03-03,2022-03-08,5 days,29 days,7e-06,0.05,301.6841000563844
804,34181.0,34181.0,2022-03-13,2022-03-15,2 days,32 days,6.1e-05,0.0,250.08860244524337
805,34113.0,34113.0,2022-03-13,2022-03-15,2 days,31 days,6.1e-05,0.0,304.5290474584217
806,34114.0,34114.0,2022-03-13,2022-03-15,2 days,31 days,6.1e-05,0.0,281.7176479045483
807,34090.0,34090.0,2022-03-13,2022-03-15,2 days,30 days,6.1e-05,0.0,391.7014695596991
808,34106.0,34106.0,2022-03-13,2022-03-15,2 days,31 days,6.1e-05,0.0,259.17658487075323
809,34201.0,34201.0,2022-03-13,2022-03-15,2 days,27 days,6.1e-05,0.0,531.1328181093112
810,34183.0,34183.0,2022-03-13,2022-03-15,2 days,26 days,6.1e-05,0.0,528.8085337991215
811,34247.0,34247.0,2022-03-13,2022-03-15,2 days,25 days,6.1e-05,0.0,239.60114163560417
812,34174.0,34174.0,2022-03-13,2022-03-15,2 days,25 days,6.1e-05,0.0,199.3402684683358
813,34189.0,34189.0,2022-03-13,2022-03-15,2 days,25 days,6.1e-05,0.0,328.7880159374373
814,34249.0,34249.0,2022-03-13,2022-03-15,2 days,19 days,6.1e-05,0.0,323.02376534383677
815,34280.0,34280.0,2022-03-13,2022-03-15,2 days,16 days,6.1e-05,0.0,612.3008245518272
816,34290.0,34290.0,2022-03-13,2022-03-15,2 days,13 days,6.1e-05,0.0,297.09678846526776
817,35754.0,35754.0,2022-03-13,2022-03-15,2 days,12 days,6.1e-05,0.0,299.10372101052036
818,35705.0,35705.0,2022-03-20,2022-03-24,4 days,13 days,0.000162,0.18,294.6412154243141
819,35842.0,35842.0,2022-03-20,2022-03-24,4 days,9 days,0.000162,0.18,446.77796004370794
820,35771.0,35771.0,2022-03-20,2022-03-24,4 days,10 days,0.000162,0.18,335.2180413658746
821,35680.0,35680.0,2022-03-20,2022-03-24,4 days,10 days,0.000162,0.18,527.2024580736937
822,35730.0,35730.0,2022-04-12,2022-04-16,4 days,26 days,24.200955,0.0,173.47415117617308
823,34307.0,34307.0,2022-04-12,2022-04-16,4 days,25 days,24.200955,0.0,384.093411882893
824,35829.0,35829.0,2022-04-12,2022-04-16,4 days,20 days,24.200955,0.0,328.8904362565784
825,35691.0,35691.0,2022-04-12,2022-04-16,4 days,12 days,24.200955,0.0,528.0556413117998
826,35864.0,35864.0,2022-04-12,2022-04-16,4 days,7 days,24.200955,0.0,335.577371161605
827,34482.0,34482.0,2022-04-12,2022-04-16,4 days,8 days,24.200955,0.0,562.9967187776632
828,34390.0,34390.0,2022-04-12,2022-04-16,4 days,6 days,24.200955,0.0,306.91404378450943
829,35816.0,35816.0,2022-04-27,2022-05-02,5 days,20 days,2.333961,0.01,572.1466997137352
830,34419.0,34419.0,2022-04-27,2022-05-02,5 days,19 days,2.333961,0.01,334.35250413784047
831,34440.0,34440.0,2022-04-27,2022-05-02,5 days,16 days,2.333961,0.01,347.34859872992575
832,35831.0,35831.0,2022-04-27,2022-05-02,5 days,16 days,2.333961,0.01,377.14183381942723
833,35830.0,35830.0,2022-04-27,2022-05-02,5 days,16 days,2.333961,0.01,376.5565798663894
834,35832.0,35832.0,2022-04-27,2022-05-02,5 days,16 days,2.333961,0.01,370.56695829691137
835,34402.0,34402.0,2022-04-27,2022-05-02,5 days,15 days,2.333961,0.01,303.9632135945249
836,34452.0,34452.0,2022-04-27,2022-05-02,5 days,14 days,2.333961,0.01,513.0080149208709
837,35963.0,35963.0,2022-04-27,2022-05-02,5 days,8 days,2.333961,0.01,215.18592020487054
838,34374.0,34374.0,2022-04-27,2022-05-02,5 days,14 days,2.333961,0.01,450.9437993687038
839,35781.0,35781.0,2022-04-27,2022-05-02,5 days,8 days,2.333961,0.01,410.3635099915098
840,34494.0,34494.0,2022-04-27,2022-05-02,5 days,8 days,2.333961,0.01,501.531095730837
841,35906.0,35906.0,2022-05-24,2022-05-27,3 days,22 days,7.2e-05,5.65,825.7065057884726
842,36018.0,36018.0,2022-05-24,2022-05-27,3 days,19 days,7.2e-05,5.65,342.02959062165775
843,36000.0,36000.0,2022-05-24,2022-05-27,3 days,19 days,7.2e-05,5.65,683.0270681151526
844,36037.0,36037.0,2022-05-24,2022-05-27,3 days,19 days,7.2e-05,5.65,372.4296230402456
845,36106.0,36106.0,2022-05-24,2022-05-27,3 days,18 days,7.2e-05,5.65,1579.0768414107413
846,36120.0,36120.0,2022-05-24,2022-05-27,3 days,18 days,7.2e-05,5.65,1621.0910791794083
847,34624.0,34624.0,2022-05-24,2022-05-27,3 days,13 days,7.2e-05,5.65,534.5931459786598
848,36105.0,36105.0,2022-05-24,2022-05-27,3 days,13 days,7.2e-05,5.65,199.94470509229174
849,35909.0,35909.0,2022-05-24,2022-05-27,3 days,13 days,7.2e-05,5.65,363.618768171337
850,36092.0,36092.0,2022-05-24,2022-05-27,3 days,12 days,7.2e-05,5.65,361.5990295153439
851,36091.0,36091.0,2022-05-24,2022-05-27,3 days,12 days,7.2e-05,5.65,576.6526344030739
852,36011.0,36011.0,2022-05-24,2022-05-27,3 days,8 days,7.2e-05,5.65,322.4094970521932
853,36035.0,36035.0,2022-05-24,2022-05-27,3 days,8 days,7.2e-05,5.65,386.3252898714259
854,35967.0,35967.0,2022-06-08,2022-06-12,4 days,21 days,0.01966,7.58,361.9310429420498
855,36033.0,36033.0,2022-05-24,2022-05-27,3 days,8 days,7.2e-05,5.65,2057.6663838179165
856,34607.0,34607.0,2022-05-24,2022-05-27,3 days,8 days,7.2e-05,5.65,2045.9961560732693
857,35966.0,35966.0,2022-06-08,2022-06-12,4 days,21 days,0.01966,7.58,2236.7489358582457
858,34549.0,34549.0,2022-05-24,2022-05-27,3 days,7 days,7.2e-05,5.65,459.9752140694786
859,34542.0,34542.0,2022-06-08,2022-06-12,4 days,21 days,0.01966,7.58,1904.7046629668594
860,34541.0,34541.0,2022-06-08,2022-06-12,4 days,21 days,0.01966,7.58,1993.99782076429
861,34523.0,34523.0,2022-05-24,2022-05-27,3 days,7 days,7.2e-05,5.65,327.3738521870768
862,34519.0,34519.0,2022-06-08,2022-06-12,4 days,21 days,0.01966,7.58,1543.8360174742763
863,34529.0,34529.0,2022-06-08,2022-06-12,4 days,21 days,0.01966,7.58,969.8861027206465
864,34679.0,34679.0,2022-06-08,2022-06-12,4 days,14 days,0.01966,7.58,1518.8808932683996
865,36056.0,36056.0,2022-06-08,2022-06-12,4 days,13 days,0.01966,7.58,1530.912793651476
866,34571.0,34571.0,2022-06-08,2022-06-12,4 days,13 days,0.01966,7.58,2169.4352687440914
867,36115.0,36115.0,2022-06-08,2022-06-12,4 days,9 days,0.01966,7.58,349.30399378013533
868,34661.0,34661.0,2022-06-08,2022-06-12,4 days,12 days,0.01966,7.58,352.5866108117242
869,36114.0,36114.0,2022-06-08,2022-06-12,4 days,9 days,0.01966,7.58,1607.6303170032859
870,34719.0,34719.0,2022-06-08,2022-06-12,4 days,8 days,0.01966,7.58,623.4265173343897
871,34706.0,34706.0,2022-06-08,2022-06-12,4 days,7 days,0.01966,7.58,1451.8737434656255
872,36141.0,36141.0,2022-06-08,2022-06-12,4 days,7 days,0.01966,7.58,357.7284603111523
873,34733.0,34733.0,2022-06-08,2022-06-12,4 days,7 days,0.01966,7.58,484.4086118177806
874,36157.0,36157.0,2022-06-18,2022-06-19,1 days,15 days,16.573383,29.46,885.5755639286441
875,36242.0,36242.0,2022-06-18,2022-06-19,1 days,12 days,16.573383,29.46,1472.6436322141365
876,34770.0,34770.0,2022-06-18,2022-06-19,1 days,11 days,16.573383,29.46,1683.7007722998246
877,34771.0,34771.0,2022-06-18,2022-06-19,1 days,11 days,16.573383,29.46,1800.2386606176037
878,34777.0,34777.0,2022-06-18,2022-06-19,1 days,9 days,16.573383,29.46,2294.1886158907396
879,34786.0,34786.0,2022-07-13,2022-07-14,1 days,30 days,14.856972,14.2,250.93204869962437
880,36226.0,36226.0,2022-07-13,2022-07-14,1 days,28 days,14.856972,14.2,636.9024014231945
881,36327.0,36327.0,2022-07-18,2022-07-21,3 days,20 days,2.49722,2.3,235.27164277211324
882,34900.0,34900.0,2022-07-18,2022-07-21,3 days,20 days,2.49722,2.3,276.0763501413886
883,36241.0,36241.0,2022-07-18,2022-07-21,3 days,19 days,2.49722,2.3,332.72895093414274
884,36300.0,36300.0,2022-07-18,2022-07-21,3 days,19 days,2.49722,2.3,202.93229533974358
885,36260.0,36260.0,2022-07-18,2022-07-21,3 days,18 days,2.49722,2.3,301.07133603186867
886,34858.0,34858.0,2022-07-18,2022-07-21,3 days,18 days,2.49722,2.3,436.5231232157267
887,36271.0,36271.0,2022-07-18,2022-07-21,3 days,13 days,2.49722,2.3,517.0559813282588
888,34861.0,34861.0,2022-07-18,2022-07-21,3 days,14 days,2.49722,2.3,584.7840564365467
889,34986.0,34986.0,2022-08-05,2022-08-06,1 days,24 days,11.414251,6.58,190.07668934088036
890,36311.0,36311.0,2022-08-05,2022-08-06,1 days,23 days,11.414251,6.58,296.2049072249107
891,34788.0,34788.0,2022-08-05,2022-08-06,1 days,24 days,11.414251,6.58,340.4085810697474
892,36430.0,36430.0,2022-08-05,2022-08-06,1 days,23 days,11.414251,6.58,341.54492094986455
893,36282.0,36282.0,2022-08-05,2022-08-06,1 days,18 days,11.414251,6.58,323.84817191795383
894,36281.0,36281.0,2022-08-05,2022-08-06,1 days,17 days,11.414251,6.58,231.69919197618756
895,34941.0,34941.0,2022-08-05,2022-08-06,1 days,16 days,11.414251,6.58,328.5311039442555
896,36504.0,36504.0,2022-08-05,2022-08-06,1 days,10 days,11.414251,6.58,217.55903557770316
897,36600.0,36600.0,2022-08-20,2022-08-22,2 days,23 days,29.99554,16.1,686.8886209874353
898,34977.0,34977.0,2022-08-20,2022-08-22,2 days,22 days,29.99554,16.1,533.8029256152807
899,36573.0,36573.0,2022-08-20,2022-08-22,2 days,20 days,29.99554,16.1,1564.694560491467
900,36405.0,36405.0,2022-08-20,2022-08-22,2 days,19 days,29.99554,16.1,744.9502170225963
901,35136.0,35136.0,2022-08-20,2022-08-22,2 days,18 days,29.99554,16.1,810.6294998891259
902,36567.0,36567.0,2022-08-20,2022-08-22,2 days,15 days,29.99554,16.1,1836.1441479705188
903,36466.0,36466.0,2022-08-20,2022-08-22,2 days,15 days,29.99554,16.1,1834.0023707911982
904,35183.0,35183.0,2022-08-20,2022-08-22,2 days,10 days,29.99554,16.1,1330.1347679601263
905,36542.0,36542.0,2022-08-20,2022-08-22,2 days,9 days,29.99554,16.1,1201.418994815486
906,36520.0,36520.0,2022-08-20,2022-08-22,2 days,8 days,29.99554,16.1,564.6451769556078
907,36733.0,36733.0,2022-09-04,2022-09-07,3 days,19 days,64.277804,27.83,648.080092863299
908,35110.0,35110.0,2022-09-04,2022-09-07,3 days,18 days,64.277804,27.83,1395.8813517525964
909,35262.0,35262.0,2022-09-21,2022-09-23,2 days,29 days,20.657311,11.6,433.29467041130425
910,35279.0,35279.0,2022-09-21,2022-09-23,2 days,28 days,20.657311,11.6,243.45310163035444
911,36652.0,36652.0,2022-09-21,2022-09-23,2 days,24 days,20.657311,11.6,329.55620979279183
912,36765.0,36765.0,2022-10-01,2022-10-02,1 days,33 days,0.000275,2.13,187.71189934330823
913,36912.0,36912.0,2022-10-01,2022-10-02,1 days,29 days,0.000275,2.13,238.42636475548005
914,36911.0,36911.0,2022-10-01,2022-10-02,1 days,29 days,0.000275,2.13,152.3471136377291
915,36944.0,36944.0,2022-10-01,2022-10-02,1 days,27 days,0.000275,2.13,312.0742754785217
916,36962.0,36962.0,2022-10-01,2022-10-02,1 days,23 days,0.000275,2.13,192.81516021237104
917,36664.0,36664.0,2022-10-01,2022-10-02,1 days,18 days,0.000275,2.13,263.66786353032705
918,35380.0,35380.0,2022-10-01,2022-10-02,1 days,18 days,0.000275,2.13,336.1867099426333
919,36864.0,36864.0,2022-10-01,2022-10-02,1 days,17 days,0.000275,2.13,117.62486476523203
920,35239.0,35239.0,2022-10-21,2022-10-25,4 days,29 days,0.027369,0.04,229.65843134339397
921,36964.0,36964.0,2022-10-21,2022-10-25,4 days,29 days,0.027369,0.04,239.51799911154325
922,36895.0,36895.0,2022-10-21,2022-10-25,4 days,28 days,0.027369,0.04,235.23033951259538
923,36845.0,36845.0,2022-10-21,2022-10-25,4 days,25 days,0.027369,0.04,244.74249119533238
924,36855.0,36855.0,2022-10-21,2022-10-25,4 days,25 days,0.027369,0.04,210.6334858532006
925,37063.0,37063.0,2022-10-21,2022-10-25,4 days,22 days,0.027369,0.04,419.90079335186476
926,36961.0,36961.0,2022-10-21,2022-10-25,4 days,23 days,0.027369,0.04,238.7936606596406
927,36828.0,36828.0,2022-10-21,2022-10-25,4 days,22 days,0.027369,0.04,257.0841552114063
928,35398.0,35398.0,2022-10-21,2022-10-25,4 days,23 days,0.027369,0.04,327.1212965414692
929,36876.0,36876.0,2022-10-21,2022-10-25,4 days,22 days,0.027369,0.04,177.81422850691183
930,36984.0,36984.0,2022-10-21,2022-10-25,4 days,21 days,0.027369,0.04,348.8399780504077
931,35528.0,35528.0,2022-10-21,2022-10-25,4 days,18 days,0.027369,0.04,260.9296496384108
932,35430.0,35430.0,2022-10-21,2022-10-25,4 days,18 days,0.027369,0.04,139.42537057822608
933,36974.0,36974.0,2022-10-21,2022-10-25,4 days,18 days,0.027369,0.04,258.18125657455454
934,35495.0,35495.0,2022-10-21,2022-10-25,4 days,18 days,0.027369,0.04,349.3332935731653
935,37067.0,37067.0,2022-10-21,2022-10-25,4 days,15 days,0.027369,0.04,376.20773700242154
936,37084.0,37084.0,2022-11-05,2022-11-10,5 days,23 days,0.000874,0.03,349.3060127720706
937,35648.0,35648.0,2022-11-05,2022-11-10,5 days,17 days,0.000874,0.03,389.34230700351054
938,35629.0,35629.0,2022-11-05,2022-11-10,5 days,16 days,0.000874,0.03,324.48468531806884
939,35614.0,35614.0,2022-11-05,2022-11-10,5 days,16 days,0.000874,0.03,392.06482781413325
940,35538.0,35538.0,2022-11-05,2022-11-10,5 days,16 days,0.000874,0.03,219.28597550331236
941,35537.0,35537.0,2022-11-05,2022-11-10,5 days,16 days,0.000874,0.03,325.2643611767219
942,35558.0,35558.0,2022-11-05,2022-11-10,5 days,15 days,0.000874,0.03,294.1391815477954
943,35613.0,35613.0,2022-11-05,2022-11-10,5 days,11 days,0.000874,0.03,239.4278252669324
944,37251.0,37251.0,2022-11-05,2022-11-10,5 days,5 days,0.000874,0.03,264.52231753095737
945,37188.0,37188.0,2022-11-05,2022-11-10,5 days,5 days,0.000874,0.03,227.76050684198316
946,37192.0,37192.0,2022-11-30,2022-12-05,5 days,26 days,0.008292,0.11,228.74798546957197
947,37413.0,37413.0,2022-11-30,2022-12-05,5 days,23 days,0.008292,0.11,269.08799347638535
948,37415.0,37415.0,2022-11-30,2022-12-05,5 days,23 days,0.008292,0.11,254.28012659774024
949,37426.0,37426.0,2022-12-08,2022-12-12,4 days,29 days,1e-05,0.04,224.07108760229545
950,37328.0,37328.0,2022-12-08,2022-12-12,4 days,28 days,1e-05,0.04,192.93168583398926
951,37148.0,37148.0,2022-12-08,2022-12-12,4 days,27 days,1e-05,0.04,99.50431946840439
952,37233.0,37233.0,2022-12-08,2022-12-12,4 days,23 days,1e-05,0.04,440.84442755036355
953,37086.0,37086.0,2022-12-08,2022-12-12,4 days,24 days,1e-05,0.04,207.93980611759605
954,37167.0,37167.0,2022-12-08,2022-12-12,4 days,18 days,1e-05,0.04,235.59796545434372
955,37099.0,37099.0,2022-12-08,2022-12-12,4 days,14 days,1e-05,0.04,197.90867048946416
956,37608.0,37608.0,2022-12-08,2022-12-12,4 days,14 days,1e-05,0.04,271.27451653704384
957,37569.0,37569.0,2022-12-08,2022-12-12,4 days,14 days,1e-05,0.04,273.6933994648304
958,37315.0,37315.0,2022-12-08,2022-12-12,4 days,13 days,1e-05,0.04,436.44506524362777
959,37581.0,37581.0,2022-12-08,2022-12-12,4 days,10 days,1e-05,0.04,283.2967707919758
960,37555.0,37555.0,2022-12-08,2022-12-12,4 days,8 days,1e-05,0.04,200.6969123357346
961,37467.0,37467.0,2022-12-08,2022-12-12,4 days,8 days,1e-05,0.04,249.91681351000932
962,37615.0,37615.0,2022-12-08,2022-12-12,4 days,7 days,1e-05,0.04,278.0085119623843
963,37457.0,37457.0,2022-12-08,2022-12-12,4 days,7 days,1e-05,0.04,302.6204191653273
964,37553.0,37553.0,2022-12-08,2022-12-12,4 days,7 days,1e-05,0.04,282.74960604662584
965,37583.0,37583.0,2022-12-08,2022-12-12,4 days,6 days,1e-05,0.04,424.82962461590915
966,37500.0,37500.0,2022-12-08,2022-12-12,4 days,6 days,1e-05,0.04,276.16198705656063
967,37501.0,37501.0,2022-12-08,2022-12-12,4 days,6 days,1e-05,0.04,280.9457008413832
968,37446.0,37446.0,2023-01-04,2023-01-06,2 days,29 days,0.000864,0.12,354.1458349716755
969,37476.0,37476.0,2023-01-09,2023-01-13,4 days,14 days,0.000276,0.03,405.7442915399346
970,37668.0,37668.0,2023-01-09,2023-01-13,4 days,24 days,0.000276,0.03,194.91263182527774
971,37490.0,37490.0,2023-01-09,2023-01-13,4 days,16 days,0.000276,0.03,258.36359897498124
972,37640.0,37640.0,2023-01-09,2023-01-13,4 days,16 days,0.000276,0.03,301.38599060115337
973,37657.0,37657.0,2023-01-09,2023-01-13,4 days,16 days,0.000276,0.03,311.2850042309398
974,37495.0,37495.0,2023-01-09,2023-01-13,4 days,20 days,0.000276,0.03,240.51987165497556
975,37637.0,37637.0,2023-01-09,2023-01-13,4 days,20 days,0.000276,0.03,364.39109424049866
976,37638.0,37638.0,2023-01-09,2023-01-13,4 days,20 days,0.000276,0.03,386.62327826843085
977,37498.0,37498.0,2023-01-09,2023-01-13,4 days,18 days,0.000276,0.03,232.5723423536668
978,37642.0,37642.0,2023-01-09,2023-01-13,4 days,14 days,0.000276,0.03,263.0725924287663
979,37664.0,37664.0,2023-01-09,2023-01-13,4 days,14 days,0.000276,0.03,258.69430616234126
980,37475.0,37475.0,2023-01-09,2023-01-13,4 days,13 days,0.000276,0.03,177.76988738941657
981,37486.0,37486.0,2023-01-09,2023-01-13,4 days,13 days,0.000276,0.03,197.22108200806264
982,37499.0,37499.0,2023-01-09,2023-01-13,4 days,9 days,0.000276,0.03,204.2458961707236
983,37665.0,37665.0,2023-01-09,2023-01-13,4 days,11 days,0.000276,0.03,119.39994914265768
984,37521.0,37521.0,2023-01-09,2023-01-13,4 days,11 days,0.000276,0.03,197.90102945450616
